time,f1,f2,f3
0.001,--undefined--,--undefined--,--undefined--
0.002,--undefined--,--undefined--,--undefined--
0.003,--undefined--,--undefined--,--undefined--
0.004,--undefined--,--undefined--,--undefined--
0.005,--undefined--,--undefined--,--undefined--
0.006,--undefined--,--undefined--,--undefined--
0.007,--undefined--,--undefined--,--undefined--
0.008,--undefined--,--undefined--,--undefined--
0.009000000000000001,--undefined--,--undefined--,--undefined--
0.01,--undefined--,--undefined--,--undefined--
0.011,--undefined--,--undefined--,--undefined--
0.012,--undefined--,--undefined--,--undefined--
0.013000000000000001,--undefined--,--undefined--,--undefined--
0.014,--undefined--,--undefined--,--undefined--
0.015,--undefined--,--undefined--,--undefined--
0.016,--undefined--,--undefined--,--undefined--
0.017,--undefined--,--undefined--,--undefined--
0.018000000000000002,--undefined--,--undefined--,--undefined--
0.019,--undefined--,--undefined--,--undefined--
0.02,--undefined--,--undefined--,--undefined--
0.021,--undefined--,--undefined--,--undefined--
0.022,--undefined--,--undefined--,--undefined--
0.023,--undefined--,--undefined--,--undefined--
0.024,--undefined--,--undefined--,--undefined--
0.725,554.3000473478217,1066.5540547751023,2692.8828787232974
0.726,537.0936777581925,1063.5560786267706,2695.265091019952
0.727,529.7331807396571,1062.1274253352635,2697.6262930987964
0.728,527.3634021532974,1061.1807279762809,2700.1553255850654
0.729,525.4851280546271,1059.725079927011,2702.6828124486287
0.73,520.8882569918216,1057.06652199006,2704.601545858048
0.731,512.704340446374,1053.0578931935793,2704.862699434432
0.732,502.7642902479739,1048.2444397313882,2701.998924104344
0.733,494.01288844298597,1043.5815819283682,2694.435539842144
0.734,488.9560882227823,1039.8675909882734,2681.6358660565597
0.735,491.31143491810303,1037.4858415464341,2666.4222403690733
0.736,512.5911891633683,1036.575042985778,2656.068842263545
0.737,573.8242105994566,1037.190411453402,2657.0144696369457
0.738,652.3533617374436,1039.2910144887821,2667.951237925125
0.739,712.3528135149115,1042.7435041056885,2682.463323335917
0.74,752.2998452831648,1047.3564883695285,2695.4631162513715
0.741,778.4697697611131,1052.835960897562,2704.906895127753
0.742,795.3061908092221,1058.6601029796575,2710.6491312916396
0.743,805.0719726546157,1064.0214985420425,2713.324589131094
0.744,809.0611504561682,1068.099927109142,2713.777039005273
0.745,808.4081025538497,1070.5966049030174,2712.8219792529294
0.746,804.3849602146889,1072.008972296383,2711.1581447973094
0.747,798.5034823467995,1073.4096126249328,2709.3190522998557
0.748,792.3806416887746,1075.9964029702176,2707.6057005219327
0.749,787.2765041139403,1080.6830868357629,2706.0027848055843
0.75,783.638419908208,1087.7707598950074,2704.1513717789826
0.751,781.2058271053257,1096.7348783220918,2701.4517235192247
0.752,779.6867176418613,1106.3237652565942,2697.3158994215273
0.753,779.2925768696061,1115.0855609804169,2691.588128012393
0.754,780.5902169175824,1122.1018867889684,2685.083433776604
0.755,783.8848393575541,1127.5311099313633,2679.8966434777694
0.756,788.6526997495918,1132.6154759849394,2678.6761022722376
0.757,793.4498276397976,1138.9413828326224,2682.5117082451293
0.758,796.4995717962232,1147.3275609034663,2689.6310273299046
0.759,796.542551354114,1157.303476723351,2697.155199029745
0.76,793.2892657344133,1167.5026040545297,2703.419272521512
0.761,787.3468202872929,1176.379776208707,2708.177869380956
0.762,779.7872219667679,1182.6607212180497,2711.740919537019
0.763,771.4992336847068,1185.4643908303117,2714.397352807495
0.764,762.5661105519133,1184.400537440478,2716.2573237495117
0.765,751.9868812502069,1179.8768396898452,2717.302024272195
0.766,737.8857923698125,1173.5434568176477,2717.534819057443
0.767,718.200372894288,1168.345721847693,2717.1948301976263
0.768,691.8947450502637,1167.4645853299296,2716.9251565847844
0.769,660.6247042828919,1172.5000088031313,2717.6349963233297
0.77,629.7381918096379,1182.6210534335357,2719.8895859487525
0.771,605.9026312023017,1195.4156365952203,2723.214058033739
0.772,592.4161380001773,1208.3034815115686,2726.0145744129622
0.773,588.5501782612469,1219.3962694680115,2726.299057530675
0.774,592.1843359910772,1227.6802601754928,2722.732166520468
0.775,601.5230060955674,1232.8590160997062,2715.4413173027992
0.776,615.4103194185534,1235.0704152296507,2706.083562193087
0.777,632.812496991554,1234.5422434503525,2696.988951415641
0.778,652.1120004146653,1231.3172143606491,2689.9752328754357
0.779,671.0866573808999,1225.1949095038951,2685.760937004606
0.78,687.6199605049427,1215.8943438929898,2684.169241003
0.781,700.1741550380863,1203.3747707436664,2684.6332126500843
0.782,707.613942808696,1188.259005795072,2686.5919569633566
0.783,708.9362823448442,1172.1543727536848,2689.6663879630064
0.784,703.3878649809858,1157.4246609774857,2693.617353912149
0.785,690.7155766036196,1146.2301328717353,2698.195395660398
0.786,670.9036884977837,1139.5489036872555,2703.168400552235
0.787,643.7033880497994,1137.0219974761505,2708.5496510540383
0.788,609.6982410124807,1137.5070336838273,2714.4913100018034
0.789,573.5984059447571,1139.75673047984,2720.829770685613
0.79,543.43762471257,1142.7534717491615,2727.2056476538987
0.791,522.893059038946,895.126431093621,1145.3915681267908
0.792,510.4067209623953,1073.9896533825133,1145.8505153858237
0.793,503.3845652562068,1142.0481827151425,1171.8424071568027
0.794,500.2562793738882,1133.76526805334,1242.4287892447785
0.795,500.47795011035873,1123.6157760042718,1288.3011594700806
0.796,503.5640369599304,1114.4992582618502,1304.4101010230559
0.797,508.47699369969456,1107.255803295086,1291.2543594077774
0.798,513.7666137168756,1101.2188652363052,1257.1054370520924
0.799,517.9350411801667,1095.5669297269849,1218.2460233879176
0.8,519.7371287748402,1090.0277023975414,1196.3362250852467
0.801,518.4672285205418,1084.9491422970639,1208.9708533003584
0.802,514.2176188915505,1080.9341187585605,1257.1008524649205
0.803,507.8999388688624,1078.2896812710153,1324.075861915997
0.804,500.8404833116117,1076.6572561191977,1389.5029936903316
0.805,494.15995434966686,1075.0193147869604,1441.1308037944068
0.806,488.47872148636657,1072.0121380417957,1476.2371875299445
0.807,484.0663946804846,1066.5537437151427,1497.8753853213823
0.808,481.08968050912745,1058.76224394412,1510.7582446630875
0.809,479.7601874538456,1050.4038899785098,1518.1240672949832
0.81,480.3303287012637,1043.8940482252972,1520.702311080206
0.811,482.8737011496466,1040.6169731502027,1517.826575965311
0.812,486.9873559753817,1040.3018727526962,1508.8731550398825
0.8130000000000001,491.7436051594781,1041.5734255214381,1493.838715617577
0.8140000000000001,496.06173183409464,1042.7674697210648,1473.2742652576374
0.8150000000000001,499.29156417306206,1042.597346874113,1448.053914395126
0.8160000000000001,501.5602664028229,1040.7122512728881,1419.0586177940006
0.8170000000000001,503.68641591391685,1038.0789957951258,1386.584737721519
0.8180000000000001,506.8750762357028,1036.8405031231875,1349.819875754546
0.8190000000000001,512.3765941049458,1039.5269569799414,1307.1788435196918
0.8200000000000001,521.2076606615417,1048.2406269751434,1256.7310836723636
0.8210000000000001,534.3332598232958,1064.2622995920626,1194.2581207775152
0.8220000000000001,553.627179793738,1086.6072821831654,1109.300530710065
0.8230000000000001,581.8771960420834,981.5069211196943,1109.378209350668
0.8240000000000001,614.7403056576059,772.3588752743848,1125.642644518412
0.8250000000000001,329.9068941070006,637.6185654551169,1132.8103130658023
0.8260000000000001,648.0991886455071,1131.6021838790891,2685.180525076564
0.8270000000000001,651.1375523678177,1124.7758392030973,2682.5825070991723
0.8280000000000001,650.3554979723052,1116.59912331132,2686.3491298789068
0.8290000000000001,648.5119710291824,1111.4069740999378,2695.8109708165325
0.8300000000000001,647.6687706116311,1111.534912139419,2707.9038153137767
0.8310000000000001,648.3620427983806,1116.4795219216633,2719.496368517079
0.8320000000000001,649.874490004166,1123.8082085290484,2729.1138810304465
0.833,651.296741933386,1130.517566052336,2736.587964141058
0.834,652.0066592658815,1133.9621734395034,2742.178029913455
0.835,651.4524499039667,1132.5071584539241,2746.0943839618767
0.836,648.9754847315438,1126.3036665041009,2748.3790289644908
0.837,644.2910550634366,1117.7968546105305,2748.9721963242873
0.838,638.1241005326099,1110.6182273549157,2747.8746004343297
0.839,631.573098275753,1107.0774084562422,2745.296098288548
0.84,376.1668761975603,624.9226271004188,1107.0282173158985
0.841,617.9727263316323,757.8597073019029,1108.9002011052644
0.842,610.9569523662511,901.1606017285391,1110.8980387154372
0.843,604.3035405705878,966.3930325533702,1111.1472801328866
0.844,597.3619941737275,1003.6596425930123,1107.1681670133628
0.845,587.5413032290746,1046.663695681403,1095.9498643513668
0.846,572.7942938031961,1076.4544168869963,1115.6848196716796
0.847,556.411910800012,1053.8729764455932,1204.9973810818624
0.848,543.796797107285,1035.9746252913558,1291.71303078745
0.849,536.4483279059859,1025.0670361471102,1359.2507095155584
0.85,532.9458958932402,1019.7748862284068,1401.5708706429905
0.851,531.598537875181,1018.364221600525,1418.9578691668753
0.852,531.5577188436809,1019.5021839405733,1415.1417266099695
0.853,532.8375627595513,1022.1872156995827,1395.7450059290147
0.854,535.7740451009673,1025.5530533203817,1368.2669102522245
0.855,540.2126675114018,1028.7968495146035,1342.8427953824191
0.856,545.0065545021656,1031.375895278963,1330.4397272175852
0.857,548.5709248606877,1033.1938858980345,1336.0645596044985
0.858,549.8801179089763,1034.3829633598177,1353.9977549799078
0.859,548.6565435111435,1034.8908369043384,1373.5906157044556
0.86,545.0897261942855,1034.35042000491,1388.032286797885
0.861,539.7625349518668,1032.3469914704642,1396.215397628925
0.862,533.7226868614943,1028.8709065728958,1399.6465524698303
0.863,528.4514488908585,1024.5819141314669,1399.4210559332384
0.864,525.4809977733679,1020.5698263170041,1395.4569003074587
0.865,525.5565737331751,1017.7709158812829,1387.7958137982644
0.866,527.8537211541685,1016.5289517211049,1377.9464956044737
0.867,530.2533642499702,1016.5301750093302,1367.8823171302386
0.868,530.7501328454737,1017.0414084145705,1357.6922565433517
0.869,528.6191475666783,1017.2746756437044,1345.6560507773177
0.87,524.5203914866612,1016.6979921991923,1330.2135543365036
0.871,520.0543146780941,1015.2366268785056,1310.6816465317397
0.872,517.256018561265,1013.3627186336009,1286.9467454608914
0.873,517.9036940404599,1011.9554124942366,1260.1555111590262
0.874,522.4665869217398,1011.8614118652257,1234.5296987368706
0.875,529.3774975432689,1013.4794107533965,1216.5966820560013
0.876,536.004859503969,1016.8661750706922,1208.795460232388
0.877,540.803919919388,1022.2994550495588,1204.4009630387093
0.878,544.3500724430464,1030.5698846640908,1190.7541082751786
0.879,549.2995299290575,1042.2003841505284,1153.5184549250584
0.88,560.6121480075483,1055.1579159805074,1072.8410814337935
0.881,584.4857499512355,895.7029429925018,1064.5656063584984
0.882,174.39035999539834,616.6607025657826,1067.800040459947
0.883,640.4864679502967,1066.2848515397611,2745.4865229183506
0.884,653.8230141325798,1062.9729979702531,2734.0518681969806
0.885,661.2225287627507,1060.3249822597497,2722.803162146864
0.886,665.4034326497733,1059.3471684065582,2712.1563972573667
0.887,667.2808365606796,1059.590215124143,2701.459733898948
0.888,666.9650730939347,1059.8623835834592,2690.3924219377095
0.889,664.4807910503446,1059.0764787450216,2679.812281663876
0.89,660.1267737230826,1056.814184781894,2671.8650210459996
0.891,654.5994848019137,1053.4766141600312,2669.036906098164
0.892,648.8273004116189,1050.0193354315736,2672.0108653374373
0.893,643.4733877261376,1047.4424710306412,2678.4176748130303
0.894,638.6459490548173,1046.3860661506997,2684.898424823614
0.895,634.2487558501772,1047.0185407427268,2690.1394194081936
0.896,630.3895055678971,1049.0911171756816,2695.3294291075995
0.897,627.4222306907617,1052.0164555356146,2702.4844551285046
0.898,625.855957741571,1054.9938343206438,2712.584392214075
0.899,626.1800335439804,1057.2684652582857,2724.777464332339
0.9,628.5179409541461,1058.4915896842342,2737.0009447626117
0.901,632.2645142846232,1058.9022916505767,2747.2792948441165
0.902,636.1345808452068,1059.0734251014576,2754.592578405628
0.903,638.8157375494634,1059.4298989071494,2758.907221377023
0.904,639.666605999588,1060.0134341666799,2760.7445012755597
0.905,638.8744546206731,1060.6096599282357,2760.7735075960877
0.906,637.2210799180305,1060.9961814528385,2759.600239537427
0.907,635.8060814694923,1061.126616535972,2757.6853083850774
0.908,635.6904375912806,1061.1942736686808,2755.288952639767
0.909,637.2552199898931,1061.5401245537173,2752.397304492776
0.91,639.5072220826282,1062.3965889956091,2748.6378267271352
0.911,640.1722692815497,1063.5763840672337,2743.186263475043
0.912,637.0662121656264,1064.4096158017899,2734.4863571658625
0.913,629.918023313767,1064.2389826001825,2719.255282089794
0.914,621.1223369591113,1063.1982139260672,2691.2890795372805
0.915,614.5266066910605,1062.2217762719083,2648.9870822651956
0.916,613.1391021031054,1061.904970700322,2613.1585589915
0.917,617.4536226156696,1061.8478990035915,2601.4965759441943
0.918,625.293229640879,1061.4993363154144,2605.468665545815
0.919,633.3665967187823,1060.922141786339,2612.957950349899
0.92,638.9798416924515,1060.4435743372262,2618.259133931539
0.921,640.7241665396435,1060.0320822363196,2620.541167533254
0.922,638.6527696895472,1059.2214601334665,2621.743037976139
0.923,634.0492516910315,1057.501173283914,2625.083679370965
0.924,628.7790196524132,1054.6789154679561,2633.0661870402
0.925,624.5620152399625,1050.9390437865832,2645.0217673732163
0.926,622.2782645217988,1046.7174813915217,2657.161394793488
0.927,621.5518845123297,1042.6349321098357,2665.7701865678755
0.928,621.1859155953341,1039.4581074101757,2669.095286935581
0.929,620.1468084612249,1037.9043178250652,2666.776692615927
0.93,618.0228769601703,1038.3457465599447,2659.2890024378153
0.931,614.8914951091128,1040.644633915461,2648.232806105119
0.932,611.2101394847751,1044.2119457407646,2636.699375885293
0.933,607.7935939214921,1048.1369322096625,2628.7918577239925
0.934,605.5797361813649,1051.2423261003614,2627.853584653435
