time,f1,f2,f3
0.001,--undefined--,--undefined--,--undefined--
0.002,--undefined--,--undefined--,--undefined--
0.003,--undefined--,--undefined--,--undefined--
0.004,--undefined--,--undefined--,--undefined--
0.005,--undefined--,--undefined--,--undefined--
0.006,--undefined--,--undefined--,--undefined--
0.007,--undefined--,--undefined--,--undefined--
0.008,--undefined--,--undefined--,--undefined--
0.009000000000000001,--undefined--,--undefined--,--undefined--
0.01,--undefined--,--undefined--,--undefined--
0.011,--undefined--,--undefined--,--undefined--
0.012,--undefined--,--undefined--,--undefined--
0.013000000000000001,--undefined--,--undefined--,--undefined--
0.014,--undefined--,--undefined--,--undefined--
0.015,--undefined--,--undefined--,--undefined--
0.016,--undefined--,--undefined--,--undefined--
0.017,--undefined--,--undefined--,--undefined--
0.018000000000000002,--undefined--,--undefined--,--undefined--
0.019,--undefined--,--undefined--,--undefined--
0.02,--undefined--,--undefined--,--undefined--
0.021,--undefined--,--undefined--,--undefined--
0.022,--undefined--,--undefined--,--undefined--
0.023,--undefined--,--undefined--,--undefined--
0.024,--undefined--,--undefined--,--undefined--
0.109,922.832161965886,1972.5445203666306,2783.8408044094394
0.11,839.0334747118664,1974.5579872268474,2806.9967506715634
0.111,752.7454612697882,1969.305981806158,2824.0359617912072
0.112,667.9263990647453,1959.0139972404281,2831.7753130453843
0.113,593.1398761528409,1946.293159512809,2833.1872949422423
0.114,533.1531489200178,1932.7277637486418,2832.546299820688
0.115,480.11167467386895,1914.322810896315,2831.1558875387127
0.116,392.5793470706789,1867.3534680369337,2825.5430761038497
0.117,1735.309127090952,2818.7938294223964,3921.44511936685
0.11800000000000001,1589.348273209825,2838.8747011144187,3847.411726191483
0.11900000000000001,1527.287258134244,2906.0438167900825,3231.528751123153
0.12,1494.773310495757,2568.4038109835524,2956.1981159336524
0.121,1465.0623176654021,1986.4185292135803,2962.7556132146906
0.122,1428.2936303416514,1862.8559314674828,2951.933202974417
0.123,1380.1546313702308,1826.7338672831634,2936.4118989315352
0.124,1325.3866024402132,1824.3551960943373,2922.0339498441745
0.125,1274.4505430331005,1833.2942179771944,2911.3465159941215
0.126,1231.4089044751622,1844.5557211216296,2904.9611102211256
0.127,1195.31374371625,1856.0541574680299,2902.460614018991
0.128,1164.9190784198688,1866.9706543181155,2902.9696213009674
0.129,1140.2387306483652,1875.6989137679927,2905.3986605909154
0.13,1122.3345271230899,1878.9620526286742,2908.3466434550655
0.131,1113.1153569008702,1870.3296859253178,2909.7523694625766
0.132,1116.8156269915685,1834.7807562427563,2906.5673841136922
0.133,1147.7487095996842,1721.8378527283767,2894.9156070492945
0.134,1223.4927946807964,1270.6023171350075,2871.864357656333
0.135,630.5716275714916,1385.1447746617707,2839.8784207266713
0.136,495.8280551932975,1439.1586791869665,2807.3745397352136
0.137,416.5584277504038,1482.0951227501457,2779.6621669650494
0.138,368.449787781167,1525.8800996109123,2756.1522032590706
0.139,351.8989928744278,1574.9890362722579,2734.4400597757467
0.14,363.08148458226157,1630.2491847715874,2712.57638684069
0.14100000000000001,387.0223798824592,1689.154415128122,2691.063838342365
0.14200000000000002,410.96257385223805,1746.6357380928814,2676.6582335043395
0.14300000000000002,430.8751045952146,1795.0091175181678,2680.3633371658398
0.14400000000000002,447.38704354724763,1826.4203149515515,2695.567032860744
0.145,462.2771208067006,1839.7787328048285,2694.861005860484
0.146,477.5930769291781,1840.164346687821,2671.476864427787
0.147,495.50482248258584,1832.7504988667292,2634.5284258455968
0.148,517.9139099114844,1819.598777458577,2591.3774851209478
0.149,545.7314835393642,1797.7943555025117,2545.926111226511
0.15,577.4883252465054,1756.64183385929,2503.5344572565964
0.151,607.0304883376037,1682.782668923684,2475.068341431962
0.152,622.3273570087218,1589.928419300814,2465.225409001332
0.153,610.9457135181152,1519.0611977972947,2466.5934913653728
0.154,572.2329883212062,1487.9856634276173,2471.6836648246917
0.155,517.7119559353765,1485.1763659129954,2476.798093527191
0.156,459.40741161291027,1495.67893722008,2480.4817455827615
0.157,405.7874782446973,1510.2732047370187,2482.2797143949924
0.158,361.7433776819642,1523.9667882958422,2482.2585851079803
0.159,327.81549204192766,1534.280178231295,2480.923569068757
0.16,300.3798795062113,1540.3707841830535,2479.238763505987
0.161,273.2745777395667,1542.4135523303228,2478.710287607423
0.162,238.94114401046832,1541.1386151060788,2481.8849807450315
0.163,188.423708260938,1537.7051903267338,2494.0347730067724
0.164,116.3743611173282,1533.8458224265764,2525.939402160281
0.165,85.36991252386947,1530.9124924477944,2588.0649054395362
0.166,181.54872478962972,1527.7209930761646,2657.2589745802034
0.167,275.1813633714596,1524.0036101570513,2692.9035741026382
0.168,337.27522912007237,1523.912962854834,2698.3195225902728
0.169,377.8835976409947,1533.4936486149234,2689.451069420369
0.17,407.9910078137018,1560.6253982196279,2674.76124015268
0.171,434.8391709862535,1616.8210590774784,2658.342014433845
0.17200000000000001,462.30375866724853,1709.196135823679,2642.4606332893336
0.17300000000000001,488.0597106875011,1809.2060621478734,2627.282796016706
0.17400000000000002,499.8205174925177,1875.1624414837308,2609.975518225227
0.17500000000000002,486.08710477775713,1900.4727409186185,2586.3421311655875
0.176,448.5773418232894,1891.3276309945493,2556.5843713030977
0.177,392.7196850038018,1857.0862928558404,2530.6792502490152
0.178,313.68546329244185,1816.251826247922,2520.7033472499647
0.179,178.3667042845381,1785.7866176065268,2531.1931258274367
0.18,1772.0967260233867,2563.660728377123,3882.311904963251
0.181,485.42539030401093,1774.469547532641,2617.538446324281
0.182,714.2021238412631,1787.4519537771346,2683.016346544781
0.183,769.8495677562161,1803.8305884272477,2744.158686692039
0.184,772.8360422496255,1819.5956719043904,2792.381945720704
0.185,760.6974953050599,1834.4625417629309,2827.7995041461418
0.186,747.6328598913462,1849.1558651091373,2853.363149666836
0.187,739.8982740361092,1863.533772666354,2871.7948101336856
0.188,740.4963519092105,1876.1572291802331,2885.055404421433
0.189,750.6487526375942,1885.159431547135,2894.569261030281
0.19,769.8262966623556,1889.7241982093578,2901.4911351559067
0.191,794.8129710113637,1890.6220200032512,2906.7654965394486
0.192,819.6491808114159,1889.2655123504164,2910.925890535623
0.193,837.8000956256365,1886.582606703466,2913.8486689664937
0.194,844.8450481952574,1882.8716000377474,2914.7733398975647
0.195,839.4880921793539,1878.4556493734613,2912.6623063042166
0.196,822.935275760371,1874.4279181832674,2906.6835911727967
0.197,797.8597201765451,1872.9468965899985,2896.612756444476
0.198,767.8555654184374,1876.3705033542062,2883.0396516911715
0.199,737.3396556356468,1884.9993342121072,2867.1107238136506
0.2,711.3315188944844,1896.1059116479007,2849.7702542281295
0.201,695.357876768438,1906.490473693376,2831.3838094336816
0.202,696.5030325325533,1914.9524668175627,2812.4611432468205
0.203,724.2833154071589,1921.9921737660948,2794.649019976698
0.20400000000000001,780.7471228945597,1928.4568098016784,2780.7830908576234
0.20500000000000002,849.2863295455716,1934.6316863045001,2774.002845251015
0.20600000000000002,912.7734687089136,1940.0869364632379,2776.6629207573305
0.20700000000000002,963.7975514416215,1944.1821839199724,2789.471253395568
0.20800000000000002,1001.0787153804155,1946.6893809935764,2811.1623303279625
0.209,1026.3511922852974,1947.919127306149,2838.900262369212
0.21,1042.4306878951852,1948.3920142167985,2869.127486582538
0.211,1052.0823207008868,1948.519781051173,2898.4863621451677
0.212,1057.5387703438557,1948.5019420607498,2924.537831348487
0.213,1060.340603702097,1948.343372903043,2946.0454597151393
0.214,1061.2551663696775,1947.8764748636956,2962.8463786151137
0.215,1060.194501555931,1946.7539904925131,2975.544253980828
0.216,1056.1441057201262,1944.4466044510336,2985.2054615238803
0.217,1047.1343371535,1940.3607496380798,2993.0916760077807
0.218,1030.3544268589749,1934.2816920490068,3000.413262662285
0.219,1003.090323391744,1927.162762894272,3008.135286059472
0.22,966.1524931516872,1921.3898038372354,3016.8773742473063
0.221,928.7035187493709,1919.3320195617107,3026.902006965421
0.222,905.5860758778509,1921.522490188724,3038.2214201608112
0.223,905.1280482248163,1926.8382659998379,3050.8206921643864
0.224,923.9373933111858,1933.8015315467885,3064.738180429574
0.225,953.4384782114553,1941.2555865780182,3079.6104726121343
0.226,986.0966212460604,1948.2947809821176,3093.7245958495637
0.227,1017.0495082865829,1954.0041031229578,3103.9948908764836
0.228,1044.026353416223,1957.40136539654,3108.5168247537595
0.229,1066.9897578799219,1957.6089284510624,3108.849776514139
0.23,1087.43161061338,1954.0942953446252,3108.5133652948743
0.231,1107.783127148761,1946.9881587592995,3110.9005809528944
0.232,1131.8134686629853,1937.4999922988343,3119.191796360741
0.233,1167.7263112380388,1928.2138323467589,3136.5471169870175
0.234,1241.4944427187072,1923.8583486226523,3164.310321721619
0.23500000000000001,1422.0195867105817,1939.8373687507637,3198.8408667115436
0.23600000000000002,1533.4756202848678,2030.3910853805678,3233.1706862811006
0.23700000000000002,1522.393652222701,2121.2301900662865,3262.516466530198
0.23800000000000002,1507.0640525828283,2167.7768653108774,3284.586265962693
0.23900000000000002,136.53342722655233,1500.8956040642283,2190.3143329096292
0.24,184.9522334104109,1507.4031934057552,2196.2668175159156
0.241,207.1921007270365,1529.90648958421,2181.7178290757483
0.242,217.49957225810374,1575.4129025574111,2124.8684042079135
0.243,218.71199381228394,1670.506720756734,1954.0413578657074
0.244,205.11996621638735,1643.5801831971364,1781.5664737320806
0.245,123.158366020271,1289.9730262516264,1823.0188194721998
0.246,952.8384052897006,1848.8031829693443,3049.1965831809102
0.247,905.2751883051707,1868.141419059359,3051.3768078887047
0.248,914.8903700142524,1882.1627343281432,3054.564171353801
0.249,927.5574648341708,1890.5728104238715,3056.1537087088554
0.25,941.0241379369489,1893.0485360856596,3054.3244349465444
0.251,956.1779828234437,1889.7672341044174,3047.4417418386906
0.252,974.1147204099221,1881.5719722832218,3034.9050001648375
0.253,995.6038824300648,1869.8658781202726,3019.5302344161105
0.254,1020.6212800573912,1856.5329113164432,3008.3311240669727
0.255,1047.81646399885,1844.0504852213462,3008.4523466448863
0.256,1074.3485346689752,1835.4095960459008,3023.465912008688
0.257,1096.6328831693893,1833.3244552363074,3053.67553717212
0.258,1111.7287894380438,1838.8574726633967,3095.557157873473
0.259,1118.1560975936984,1850.3070039146805,3138.877797961056
0.26,1115.6877923535983,1863.4074456122523,3171.5488027692363
0.261,1105.2355983815132,1873.308632513866,3189.1281732353127
0.262,1089.368751102498,1876.602049357488,3192.6633240875058
0.263,1072.0251291050204,1870.9792829804874,3183.1105998204794
0.264,1056.5721591669828,1852.8188943134198,3159.350318287437
0.265,1043.7041906547788,1813.9497866215354,3117.8588189576876
0.266,1028.1080722069905,1739.9785112519198,3055.844906765716
0.267,975.1688782970512,1632.3350298771259,2983.3278868825155
0.268,777.7079901654178,1558.6078987675162,2921.643548633811
0.269,231.8624460132802,1530.5320265317573,2876.6375977823645
0.27,177.86376375290612,1516.2374872480136,2837.45745888217
0.271,232.26418691169647,1501.86703683241,2789.7505415095925
0.272,242.92309656201556,1484.502697675103,2725.986331093804
0.273,239.0041466415562,1467.331375244784,2659.5815084051997
0.274,226.8815118694084,1453.933444785497,2615.4518090032557
0.275,208.9577185898126,1445.2013561575732,2601.7825931250245
0.276,187.73872214758413,1440.2134188431942,2611.0160362219526
0.277,167.97638312291562,1437.7133434271764,2628.8183056765183
0.278,156.73420345510598,1436.6843747274509,2639.847999935344
0.279,159.63730408800032,1436.270409997144,2634.5125137381983
0.28,176.19372044124077,1435.5789090565177,2610.6531211022316
0.281,200.81479981742774,1433.8128612125904,2570.9778008132107
0.28200000000000003,227.33546962835842,1430.8535101669306,2522.264597806994
0.28300000000000003,251.56088622496432,1427.7994828686187,2474.031944313221
0.28400000000000003,271.60113864716635,1426.7270144240097,2433.6659149093084
0.28500000000000003,287.1469446519763,1429.8610990039665,2403.822960850666
0.28600000000000003,298.49603817900356,1438.9712746688388,2384.6858276332114
0.28700000000000003,305.78396195723053,1454.8962310235256,2376.8107444904276
0.28800000000000003,308.56094159233504,1476.5972204555633,2382.254535296073
0.289,305.66984479241773,1500.4740301906286,2403.9459181413736
0.29,295.1014495713719,1522.0241119464104,2443.8911347364433
0.291,272.93479633053255,1539.235161308119,2502.542103984792
0.292,227.54228254436813,1553.902886728241,2580.591387870955
0.293,1570.7555240953395,2675.255261788926,3699.947521995184
0.294,580.3580261000492,1596.1468115091072,2767.234576113823
0.295,796.4044062404737,1631.7483645683285,2833.6015614230387
0.296,837.2820361513141,1668.482548180115,2871.3349983575336
0.297,837.872233663947,1701.8957044670206,2886.877143112671
0.298,830.5408947024953,1739.1143526357039,2883.558382126318
0.299,823.8198321063369,1792.6858996229146,2860.2061627389003
0.3,818.428270235499,1875.981487538401,2812.788603432854
0.301,813.2276993287057,1997.0498071624356,2735.1096210106293
0.302,808.2981404664486,2162.8801779876894,2612.484557465706
0.303,804.6663555770889,2348.1147032809845,2461.9887127216753
0.304,802.9744580836317,2343.0939576218243,2491.3809689518494
0.305,802.7826068645142,2337.9719928870554,2509.5139319117607
0.306,802.4304814121567,2335.967358452629,2502.164506978111
0.307,798.9095123183347,2338.909647745448,2423.850315566377
0.308,787.4920840767596,1878.5179785305022,2350.7903881617685
0.309,243.57233006243868,1414.585398873164,2374.3160222580927
0.31,275.43828988031606,1514.5303740673571,2401.2460309925646
0.311,283.0856121603565,1547.605023206193,2419.968466091443
0.312,287.6875218212542,1561.2624419079941,2426.715281569768
0.313,292.93556150861457,1566.637681262779,2422.4303408391374
0.314,299.507279800524,1567.3228477242312,2410.2793638337694
0.315,306.82307927681654,1564.4210259064944,2395.4170876676726
0.316,313.5492263328379,1557.9567840480888,2383.248740077081
0.317,317.8950141827457,1547.4896830071286,2376.169717061009
0.318,317.8120603281664,1532.1074652568802,2372.5364430971485
0.319,310.96342947277,1509.7900351629132,2369.040841828689
0.32,294.3563004381338,1476.9244917871624,2363.6022220045124
0.321,263.89809516016464,1430.2121748818677,2356.7038198262785
0.322,216.94425729081564,1375.4890713811117,2350.740834032638
0.323,169.76986072102395,1338.6182052718493,2347.7263079830986
0.324,166.43179163675526,1343.8333791615946,2347.5259873339764
0.325,195.3603205884402,1375.8455332486838,2347.6535573983815
0.326,220.3459805507986,1404.9764994806906,2344.614372281855
0.327,235.0958845445391,1419.9265276548952,2336.9501462023236
0.328,241.7917436604753,1421.8301936905273,2326.630198643128
0.329,242.02848402091115,1414.0300665775171,2317.3752222689936
0.33,236.49778159611216,1399.3226086868733,2312.457634063282
0.331,226.70642560760626,1380.4034273592572,2313.4728239904543
0.332,217.79122681945717,1360.6228831266355,2319.999439267161
0.333,218.9831399073826,1343.7223505955176,2330.076963625717
0.334,234.86713338767262,1332.5173496323189,2341.419312134932
0.335,256.9348083642786,1327.9464131081827,2352.5595100875134
0.336,271.76251789611456,1329.3825878574532,2363.0353162072756
0.337,271.3917013713525,1335.5518076210383,2372.7083947453993
0.338,254.53768713931993,1345.1963440024344,2380.9822573166066
0.339,223.18117452859516,1357.2916668086684,2386.6752113314546
0.34,177.701524502369,1371.0971872281607,2388.791427152061
0.341,106.70659917473462,1386.1760444157003,2387.357491445908
0.342,1402.231062718773,2383.334760876641,3453.354157311569
0.343,1418.823068616571,2378.0428415960014,3438.6415464985157
0.34400000000000003,1435.3105782493897,2373.0563714473974,3433.3424680921103
0.34500000000000003,1451.1145461531328,2370.606579012169,3434.3918954294268
0.34600000000000003,1465.8493637823049,2373.776979528601,3440.2326486920006
0.34700000000000003,1478.7024102374996,2385.706149751378,3450.5241999803634
0.34800000000000003,1487.6386152855305,2407.9699035750955,3464.587038454868
0.34900000000000003,1490.2810331630737,2439.945333920214,3478.7932392409307
0.35000000000000003,1486.1755176129766,2480.0550116943473,3481.4111521017103
0.35100000000000003,1477.4822223047695,2526.928042108592,3439.9342124279183
0.352,1467.179885200783,2578.338402701933,3296.1950466137346
0.353,1456.956854110143,2602.3768850761276,3078.704036962965
0.354,1447.14420886758,2418.823962965189,3083.009647780068
0.355,1438.7407951509797,2280.564823811684,3136.5766455459675
0.356,1434.3982886274064,2225.2043634790602,3183.323746739126
0.357,1436.1226252867539,2213.709952046657,3223.924972244246
0.358,1443.4438573660238,2222.3903154297627,3258.5740334096336
0.359,109.49926061849952,1454.4079101503344,2239.831811954855
0.36,197.53626305571174,1467.3337176329164,2260.4380538675855
0.361,234.90032496816352,1481.9908180365649,2281.377020774726
0.362,251.26083903624695,1500.2115105687712,2301.690716155122
0.363,255.15127507521584,1526.032252720791,2323.0184254782307
0.364,249.7895177825282,1564.3468897224718,2353.292517205095
0.365,234.4410962676717,1614.961558055116,2420.444902951812
0.366,200.8984299687376,1663.7743118675535,2646.9482452129773
0.367,99.29481772318631,1695.650774891843,2909.4631223530537
0.368,1713.095520606278,2930.8119650548238,4453.6642561532035
0.369,732.80702476027,1724.6653946181018,2956.582194936189
0.37,975.6265249154297,1736.807482964813,2982.4887332829053
0.371,1083.6303200806478,1753.7584018517646,3007.3252072943624
0.372,1135.4723998547938,1777.1436687040011,3031.604077938369
0.373,1152.9568011670538,1804.8708168567098,3056.8419073496807
0.374,1148.4298108359205,1833.0190939188071,3084.739519454029
0.375,1129.6106319600738,1859.006214565757,3115.9863272582
0.376,1101.9794177983879,1881.732371558411,3148.643432346342
0.377,1071.4048960732446,1900.4140266349536,3177.657452073825
0.378,1045.0245272537502,1914.4120115713147,3197.157223255871
0.379,1029.2802648638497,1923.700570085999,3203.0801290068653
0.38,1026.8771524990318,1928.8911607604268,3193.6635813066887
0.381,1036.2425708337403,1930.8441019741333,3169.6892666633544
0.382,1053.260995455804,1930.4646234173697,3135.5796795450733
0.383,1072.865307042647,1928.7930913537195,3098.9794274365067
0.384,1090.0376485244315,1926.934871465426,3067.2737675202293
0.385,1100.5672013900444,1925.5150637011614,3044.1141157951224
0.386,1101.2801545959378,1924.4238504660561,3029.1680304423408
0.387,1089.6738718588713,1923.5514301494647,3019.9919927871547
0.388,1063.6562031713545,1923.5464882319325,3013.5949384528103
0.389,1022.2111449565016,1925.6047924231777,3007.285799629765
0.39,966.9735737781211,1930.54085588297,2999.297966977155
0.391,903.1510895776066,1938.0048446167987,2989.072471449905
0.392,838.585638279422,1946.5368110251666,2977.157125228075
0.393,781.7916233519368,1954.2452190009244,2965.108283762744
0.394,739.897675135999,1959.4719393145535,2955.372107350243
0.395,716.852510482942,1961.1233098353775,2950.5296423879645
0.396,712.7058496454,1958.6496227896782,2951.8621987309184
0.397,724.2259302668589,1951.8319071164851,2958.4952245366667
0.398,745.9304775657639,1940.6073315453584,2968.1497668466654
0.399,771.0480424390669,1925.0268261665603,2978.6150501164248
0.4,792.5751043655158,1905.2980023802597,2988.312973655933
0.401,804.1813600825507,1881.9387787671415,2995.6477836906593
0.402,800.5179920496781,1856.0961290470702,2998.0669160760444
0.403,776.6908432023367,1829.8323226338412,2991.629488768952
0.404,727.3072638615074,1805.9720215902917,2971.6155296556813
0.405,647.1191963960106,1787.3858941525584,2935.4418249708037
0.406,535.892474699476,1776.0169851915725,2887.558191517111
0.40700000000000003,406.0854306924037,1772.1522510578513,2839.0549627145215
0.40800000000000003,292.7800813979018,1774.5863923450777,2799.5580502519433
0.40900000000000003,281.01552977803203,1781.7443379419924,2773.2825562728012
0.41000000000000003,430.82834134513797,1792.9739135243728,2761.9208396308504
0.41100000000000003,650.9440792038523,1809.2456078249586,2767.1268539184352
0.41200000000000003,844.0225181414013,1832.530910325691,2789.045119383285
0.41300000000000003,967.1362058386669,1862.5498228280167,2823.042821562904
0.41400000000000003,1031.1298363069927,1893.1144361084187,2861.293037755315
0.41500000000000004,1063.1671094664337,1916.4804758600997,2897.9679939637713
0.41600000000000004,1080.491759449807,1929.5972771774912,2929.7958159295167
0.417,1090.16085820994,1933.1883701417744,2954.3816459001023
0.418,1095.0684711862195,1929.5756810420128,2970.825418763997
0.419,1097.058445657668,1921.838589218537,2980.747527691536
0.42,1097.558529152396,1913.1309720269942,2987.956861679395
0.421,1097.2274153560554,1905.7014550987124,2997.808852770694
0.422,1095.4550232601885,1899.7625739968196,3016.135115721484
0.423,1090.3394700123513,1893.2326903111232,3045.6917474350876
0.424,1079.6641541441152,1883.922289626499,3081.505440613347
0.425,1062.4887788561814,1872.2465138314956,3113.197421145723
0.426,1039.9501417057927,1860.556256500191,3133.528251495641
0.427,1014.3773730213552,1850.7911436853194,3141.1912780937882
0.428,987.7366364648784,1843.776129600379,3137.963505291027
0.429,960.953234989474,1839.79040503934,3126.5303743557815
0.43,934.1195306638197,1839.0497565718115,3109.6016846248667
0.431,906.9138168361818,1841.7226264511132,3088.8937358304065
0.432,879.2190322358481,1847.6545608056892,3064.3426721448127
0.433,852.0574025137993,1856.0273151198185,3034.8531326718717
0.434,827.9473710572173,1865.1348137203645,3000.4390767048344
0.435,809.4400859914243,1872.5114460742873,2963.6806119674966
0.436,797.0831172022785,1875.646472212078,2928.553426081863
0.437,789.4564563373348,1873.1327600964084,2898.1537118820725
0.438,784.7331104210804,1865.4329259812084,2873.9107793169965
0.439,781.6275998741107,1854.4157792867563,2856.0373063459906
0.44,779.2372125295899,1841.9141619986183,2844.19456812077
0.441,776.3228739160287,1828.4611464235184,2838.026107831249
0.442,770.3227194035558,1812.869645358724,2837.340115905379
0.443,755.3423699848834,1792.5945181801578,2841.893273021738
0.444,715.1435713392158,1765.1434801437942,2850.9384517835515
0.445,581.7669350851506,1731.032078448436,2862.5884183192316
0.446,1695.1632686467326,2870.7905621254536,3880.3785792875715
0.447,1661.060456953676,2647.7317515657787,3422.9866710233246
0.448,1626.5331763882475,2361.440083451756,3389.698071341081
0.449,1588.9299060005135,2282.1573398144506,3403.264660629765
